chimera_id,cosmos_id,galaxy_ra_deg,galaxy_dec_deg,qso_ra_deg,qso_dec_deg,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,chimera_redshift,dr7q_redshift,chimera_qso_weight
081822.40+174527.4_645846_0.1,645846,150.3037868771519,2.280933345141741,124.59337999999998,17.75763,081822.40+174527.4,2271,53726,434,2271-53726-434,1.0872000455856323,1.0942,0.1
161505.88+472308.6_647399_0.0001,647399,150.13446344434695,2.2836374651981255,243.77450999999996,47.385729999999995,161505.88+472308.6,624,52377,370,624-52377-370,2.4114999771118164,2.4186,0.0001
140819.70-020238.5_643525_0.0003,643525,149.640912546369,2.2762386815119067,212.08210999999997,-2.04405,140819.70-020238.5,915,52443,621,915-52443-621,0.5745999813079834,0.5799000000000001,0.0003
161317.21+120843.0_652774_0.003,652774,149.73959176736554,2.2903772143801877,243.32171999999997,12.14529,161317.21+120843.0,2527,54569,123,2527-54569-123,0.9259999990463257,0.9275000000000001,0.003
163523.19+475403.3_645846_0.01,645846,150.3037868771519,2.280933345141741,248.84662999999998,47.900929999999995,163523.19+475403.3,627,52144,545,627-52144-545,1.0872000455856323,1.0852000000000002,0.01
153529.87+235750.9_647918_0.0003,647918,150.58668409721517,2.283212386763379,233.87447999999998,23.964149999999997,153529.87+235750.9,2163,53823,1,2163-53823-1,0.8330000042915344,0.8344000000000001,0.0003
034116.54-005653.8_643525_0.0001,643525,149.640912546369,2.2762386815119067,55.31893999999999,-0.9482999999999999,034116.54-005653.8,1062,52619,138,1062-52619-138,0.5745999813079834,0.5727000000000001,0.0001
163734.52+305403.5_647235_0.01,647235,149.66763329882548,2.28239966965208,249.39385999999996,30.900989999999997,163734.52+305403.5,1340,52781,317,1340-52781-317,0.24719999730587006,0.24000000000000002,0.01
085431.90+253229.4_643525_0.003,643525,149.640912546369,2.2762386815119067,133.63291999999998,25.541509999999995,085431.90+253229.4,1933,53381,173,1933-53381-173,0.5745999813079834,0.5701,0.003
142743.12+123440.0_647399_0.0003,647399,150.13446344434695,2.2836374651981255,216.92968999999997,12.577799999999998,142743.12+123440.0,1708,53503,154,1708-53503-154,2.4114999771118164,2.4163,0.0003
083005.60+531046.6_646842_1,646842,149.73870583135522,2.2811818467079066,127.52334999999998,53.17960999999999,083005.60+531046.6,444,51883,465,444-51883-465,0.5514000058174133,0.5429,1.0
155415.84+533431.7_647399_0.3,647399,150.13446344434695,2.2836374651981255,238.56600999999998,53.575489999999995,155415.84+533431.7,619,52056,305,619-52056-305,2.4114999771118164,2.4033,0.3
083803.33+183419.3_648821_1,648821,149.77826929604478,2.284048845335125,129.51387,18.572049999999997,083803.33+183419.3,2275,53709,27,2275-53709-27,0.3260999917984009,0.334,1.0
085212.64+562346.9_648095_0.0001,648095,150.1353652832364,2.2829975352269614,133.0527,56.39636999999999,085212.64+562346.9,483,51924,249,483-51924-249,0.6676999926567078,0.6633000000000001,0.0001
154019.56-020505.4_648821_1,648821,149.77826929604478,2.284048845335125,235.08152999999996,-2.08484,154019.56-020505.4,926,52413,134,926-52413-134,0.3260999917984009,0.32050000000000006,1.0
150322.61+115557.1_642071_0.1,642071,150.15414147253406,2.2748161224517136,225.84423999999996,11.932539999999998,150322.61+115557.1,1716,53827,568,1716-53827-568,1.215999960899353,1.2147000000000001,0.1
073314.24+373713.3_643283_1,643283,150.52893174899796,2.276390012393617,113.30933999999999,37.62038,073314.24+373713.3,431,51877,187,431-51877-187,1.8654999732971191,1.8644000000000003,1.0
093743.65+565525.3_652774_0.0003,652774,149.73959176736554,2.2903772143801877,144.43187999999998,56.92369999999999,093743.65+565525.3,556,51991,397,556-51991-397,0.9259999990463257,0.9316000000000001,0.0003
025627.76-080134.9_646610_0.3,646610,149.95832135308382,2.2815812224910093,44.1157,-8.026369999999998,025627.76-080134.9,457,51901,120,457-51901-120,0.47429999709129333,0.47480000000000006,0.3
084400.86+125224.6_651696_0.03,651696,149.93597821410287,2.290127933323977,131.00359999999998,12.873509999999998,084400.86+125224.6,2428,53801,477,2428-53801-477,2.5573999881744385,2.5548,0.03
020632.92+233031.8_646610_1,646610,149.95832135308382,2.2815812224910093,31.637179999999997,23.508839999999996,020632.92+233031.8,2066,53349,406,2066-53349-406,0.47429999709129333,0.47070000000000006,1.0
075816.62+342256.1_646593_1,646593,150.24919306019802,2.281548359255925,119.56925999999999,34.382259999999995,075816.62+342256.1,891,52584,352,891-52584-352,1.7913000583648682,1.7828000000000002,1.0
084334.54+320656.7_646593_0.001,646593,150.24919306019802,2.281548359255925,130.89394,32.11577,084334.54+320656.7,2960,54561,103,2960-54561-103,1.7913000583648682,1.7821000000000002,0.001
160822.52+415852.7_646875_0.3,646875,150.53684443125886,2.2815707334741027,242.09385999999998,41.98132,160822.52+415852.7,1170,52756,279,1170-52756-279,0.8406999707221985,0.8377000000000001,0.3
092312.84+460243.0_642979_0.0001,642979,150.24339887685036,2.273316712942188,140.80353,46.04527999999999,092312.84+460243.0,833,52314,514,833-52314-514,0.7396000027656555,0.7359000000000001,0.0001
092515.05+385332.7_652184_0.0001,652184,149.56598221922133,2.290467337754962,141.31274,38.89243999999999,092515.05+385332.7,1214,52731,456,1214-52731-456,0.8809999823570251,0.8756000000000002,0.0001
075259.67+430032.3_645846_0.01,645846,150.3037868771519,2.280933345141741,118.24862999999999,43.008979999999994,075259.67+430032.3,434,51885,543,434-51885-543,1.0872000455856323,1.0801,0.01
102545.40+595638.4_643283_0.3,643283,150.52893174899796,2.276390012393617,156.43920999999997,59.944019999999995,102545.40+595638.4,559,52316,564,559-52316-564,1.8654999732971191,1.8680000000000003,0.3
141849.61+132458.1_643283_0.0003,643283,150.52893174899796,2.276390012393617,214.70673999999997,13.416149999999998,141849.61+132458.1,1706,53442,600,1706-53442-600,1.8654999732971191,1.8684000000000003,0.0003
090212.41+592415.8_645846_0.3,645846,150.3037868771519,2.280933345141741,135.55174,59.404399999999995,090212.41+592415.8,1785,54439,22,1785-54439-22,1.0872000455856323,1.0836000000000001,0.3
151755.64+451543.9_646610_0.0001,646610,149.95832135308382,2.2815812224910093,229.48186999999996,45.26219999999999,151755.64+451543.9,1050,52721,59,1050-52721-59,0.47429999709129333,0.48340000000000005,0.0001
145231.00+025842.2_643905_0.3,643905,149.81776828594684,2.275315763572528,223.12919999999997,2.9783899999999996,145231.00+025842.2,588,52045,210,588-52045-210,0.38100001215934753,0.37120000000000003,0.3
143357.18+052950.8_648753_0.001,648753,149.9118136679212,2.284189623749555,218.48826999999997,5.49745,143357.18+052950.8,1828,53504,260,1828-53504-260,0.9348000288009644,0.9291000000000001,0.001
144707.71+153347.3_652370_0.01,652370,150.16537948452046,2.2894080794980662,221.78214999999997,15.563159999999998,144707.71+153347.3,2763,54507,183,2763-54507-183,0.7279000282287598,0.7232000000000001,0.01
024230.41-090617.2_648095_0.0003,648095,150.1353652832364,2.2829975352269614,40.626729999999995,-9.1048,024230.41-090617.2,456,51910,285,456-51910-285,0.6676999926567078,0.6582000000000001,0.0003
083132.24+522152.4_642071_0.0001,642071,150.15414147253406,2.2748161224517136,127.88433999999998,52.36455999999999,083132.24+522152.4,444,51883,188,444-51883-188,1.215999960899353,1.2253,0.0001
144326.82-010812.1_645886_0.001,645886,150.6260862952974,2.2802164401081635,220.86175999999998,-1.1366999999999998,144326.82-010812.1,308,51662,282,308-51662-282,1.065000057220459,1.0701,0.001
084446.72+064007.6_652905_1,652905,150.38259829741034,2.2912863888260318,131.19466999999997,6.668779999999999,084446.72+064007.6,1187,52708,564,1187-52708-564,1.930899977684021,1.9233000000000002,1.0
161607.36+212401.1_648150_0.1,648150,149.847693864347,2.284716484988214,244.03066999999996,21.400319999999997,161607.36+212401.1,1853,53566,192,1853-53566-192,1.1247999668121338,1.1151000000000002,0.1
155857.75+185953.2_645846_0.1,645846,150.3037868771519,2.280933345141741,239.74062999999998,18.998119999999997,155857.75+185953.2,2172,54230,69,2172-54230-69,1.0872000455856323,1.0863,0.1
081712.45+342539.4_648867_1,648867,149.700342218575,2.2849323412323437,124.30186999999998,34.42762,081712.45+342539.4,826,52295,207,826-52295-207,1.1430000066757202,1.1449,1.0
161532.76+494528.3_647399_0.3,647399,150.13446344434695,2.2836374651981255,243.88653999999997,49.757889999999996,161532.76+494528.3,2884,54526,249,2884-54526-249,2.4114999771118164,2.4171000000000005,0.3
080643.28+081449.2_651345_0.3,651345,150.55510080943762,2.287632140334551,121.68036999999998,8.24702,080643.28+081449.2,2570,54081,462,2570-54081-462,0.36809998750686646,0.36060000000000003,0.3
034509.25-071802.4_647918_1,647918,150.58668409721517,2.283212386763379,56.288579999999996,-7.300679999999999,034509.25-071802.4,462,51909,14,462-51909-14,0.8330000042915344,0.8424000000000001,1.0
164650.91+424759.1_645886_0.0003,645886,150.6260862952974,2.2802164401081635,251.71213999999998,42.799769999999995,164650.91+424759.1,628,52083,626,628-52083-626,1.065000057220459,1.0605000000000002,0.0003
081902.68+124420.5_643426_0.1,643426,150.0996241506457,2.276500508320084,124.76119999999999,12.739039999999997,081902.68+124420.5,2422,54096,236,2422-54096-236,0.5339000225067139,0.5436000000000001,0.1
080915.73+273830.1_646593_0.0001,646593,150.24919306019802,2.281548359255925,122.31555999999999,27.641709999999996,080915.73+273830.1,930,52618,125,930-52618-125,1.7913000583648682,1.8001000000000003,0.0001
083612.50+143235.5_652774_0.001,652774,149.73959176736554,2.2903772143801877,129.05210999999997,14.543209999999998,083612.50+143235.5,2427,53815,475,2427-53815-475,0.9259999990463257,0.9190000000000002,0.001
154042.89+323307.2_652774_0.001,652774,149.73959176736554,2.2903772143801877,235.17873999999998,32.55202,154042.89+323307.2,1581,53149,475,1581-53149-475,0.9259999990463257,0.9173000000000001,0.001
145719.44+134420.6_643525_0.03,643525,149.640912546369,2.2762386815119067,224.33100999999996,13.739079999999998,145719.44+134420.6,2751,54243,345,2751-54243-345,0.5745999813079834,0.5757000000000001,0.03
075546.20+541245.4_651455_0.03,651455,149.53469555194405,2.2883927167704687,118.94249999999998,54.21262999999999,075546.20+541245.4,1870,53383,340,1870-53383-340,0.5343999862670898,0.5396000000000001,0.03
084442.71+595207.4_645846_0.0003,645846,150.3037868771519,2.280933345141741,131.17799,59.868739999999995,084442.71+595207.4,1874,54452,29,1874-54452-29,1.0872000455856323,1.0879,0.0003
085619.43+541755.8_647235_0.0001,647235,149.66763329882548,2.28239966965208,134.08095999999998,54.29885999999999,085619.43+541755.8,449,51900,411,449-51900-411,0.24719999730587006,0.24590000000000004,0.0001
161317.21+120843.0_648753_0.0003,648753,149.9118136679212,2.284189623749555,243.32171999999997,12.14529,161317.21+120843.0,2527,54569,123,2527-54569-123,0.9348000288009644,0.9275000000000001,0.0003
134259.05+005157.6_645886_0.003,645886,150.6260862952974,2.2802164401081635,205.74605999999997,0.8659999999999999,134259.05+005157.6,299,51671,525,299-51671-525,1.065000057220459,1.0662,0.003
074834.05+474224.2_643627_0.01,643627,150.11192972438346,2.2775662413720563,117.14190999999998,47.70674999999999,074834.05+474224.2,1737,53055,373,1737-53055-373,2.49180006980896,2.4885,0.01
164145.28+273622.8_652774_0.3,652774,149.73959176736554,2.2903772143801877,250.43866999999997,27.606349999999996,164145.28+273622.8,2949,54557,525,2949-54557-525,0.9259999990463257,0.9203000000000001,0.3
144523.60+245800.9_645886_0.3,645886,150.6260862952974,2.2802164401081635,221.34833999999998,24.966939999999997,144523.60+245800.9,2143,54184,388,2143-54184-388,1.065000057220459,1.0650000000000002,0.3
024254.66-072205.6_642071_0.1,642071,150.15414147253406,2.2748161224517136,40.72774999999999,-7.368239999999999,024254.66-072205.6,456,51910,378,456-51910-378,1.215999960899353,1.2166000000000001,0.1
153505.46+070746.8_648095_1,648095,150.1353652832364,2.2829975352269614,233.77276999999998,7.129689999999999,153505.46+070746.8,1820,54208,485,1820-54208-485,0.6676999926567078,0.6616000000000001,1.0
075034.40+654125.6_642979_1,642979,150.24339887685036,2.273316712942188,117.64335999999999,65.69045999999999,075034.40+654125.6,2939,54515,116,2939-54515-116,0.7396000027656555,0.7490000000000001,1.0
134938.08+033543.8_652110_0.01,652110,150.2153522032615,2.290429777960124,207.40870999999999,3.5955199999999996,134938.08+033543.8,855,52375,250,855-52375-250,0.1956000030040741,0.2025,0.01
075538.16+273530.6_647918_0.001,647918,150.58668409721517,2.283212386763379,118.90899999999998,27.591839999999998,075538.16+273530.6,858,52316,601,858-52316-601,0.8330000042915344,0.8424000000000001,0.001
101804.22+583733.4_645846_0.0003,645846,150.3037868771519,2.280933345141741,154.51758999999998,58.62594999999999,101804.22+583733.4,559,52316,226,559-52316-226,1.0872000455856323,1.0837,0.0003
155954.76+091426.2_646875_0.0001,646875,150.53684443125886,2.2815707334741027,239.97817999999998,9.240639999999999,155954.76+091426.2,1728,53228,501,1728-53228-501,0.8406999707221985,0.8468000000000001,0.0001
082305.87+094800.2_643525_0.001,643525,149.640912546369,2.2762386815119067,125.77449999999999,9.80008,082305.87+094800.2,2571,54055,588,2571-54055-588,0.5745999813079834,0.5832,0.001
155438.68+004846.2_652370_0.003,652370,150.16537948452046,2.2894080794980662,238.66115999999997,0.8128499999999999,155438.68+004846.2,343,51692,409,343-51692-409,0.7279000282287598,0.7361000000000001,0.003
032019.38+003602.5_646593_0.01,646593,150.24919306019802,2.281548359255925,50.08075999999999,0.6007199999999999,032019.38+003602.5,413,51929,516,413-51929-516,1.7913000583648682,1.7967000000000002,0.01
073521.20+264744.6_647235_1,647235,149.66763329882548,2.28239966965208,113.83832999999998,26.795749999999998,073521.20+264744.6,888,52339,245,888-52339-245,0.24719999730587006,0.23980000000000004,1.0
091154.86+283150.3_651345_0.1,651345,150.55510080943762,2.287632140334551,137.97861999999998,28.530649999999998,091154.86+283150.3,1937,53388,356,1937-53388-356,0.36809998750686646,0.3773,0.1
145122.47-003341.0_651345_0.3,651345,150.55510080943762,2.287632140334551,222.84365999999997,-0.5613999999999999,145122.47-003341.0,308,51662,73,308-51662-73,0.36809998750686646,0.37720000000000004,0.3
080404.40+112119.5_645846_1,645846,150.3037868771519,2.280933345141741,121.01836999999999,11.355419999999999,080404.40+112119.5,2418,53794,549,2418-53794-549,1.0872000455856323,1.0897000000000001,1.0
082239.25+361307.7_648150_0.001,648150,149.847693864347,2.284716484988214,125.66354999999999,36.21881,082239.25+361307.7,826,52295,537,826-52295-537,1.1247999668121338,1.1280000000000001,0.001
085358.62+342830.7_648867_0.01,648867,149.700342218575,2.2849323412323437,133.49427999999997,34.47521,085358.62+342830.7,1211,52964,302,1211-52964-302,1.1430000066757202,1.1490000000000002,0.01
160716.65+182649.4_645088_1,645088,150.3584405003354,2.280367739718901,241.81939999999997,18.447069999999997,160716.65+182649.4,2968,54585,356,2968-54585-356,2.3285000324249268,2.3192000000000004,1.0
141521.04+035354.5_648704_1,648704,149.80575910873262,2.285543124636019,213.83765999999997,3.8984899999999993,141521.04+035354.5,583,52055,168,583-52055-168,3.246999979019165,3.2434000000000003,1.0
023204.90-010511.5_642979_1,642979,150.24339887685036,2.273316712942188,38.02045,-1.08655,023204.90-010511.5,407,51820,50,407-51820-50,0.7396000027656555,0.7334,1.0
082439.83+235720.3_643426_0.3,643426,150.0996241506457,2.276500508320084,126.16596999999999,23.95565,082439.83+235720.3,1926,53317,609,1926-53317-609,0.5339000225067139,0.5356000000000001,0.3
085606.59+262257.6_643525_0.0003,643525,149.640912546369,2.2762386815119067,134.02749999999997,26.382679999999997,085606.59+262257.6,1933,53381,447,1933-53381-447,0.5745999813079834,0.5743,0.0003
155458.93+150101.7_642661_0.1,642661,150.2067077747803,2.275529233476566,238.74553999999998,15.017149999999997,155458.93+150101.7,2521,54538,232,2521-54538-232,2.7945001125335693,2.8043000000000005,0.1
162031.30+193957.2_643426_1,643426,150.0996241506457,2.276500508320084,245.13044999999997,19.665899999999997,162031.30+193957.2,2970,54589,373,2970-54589-373,0.5339000225067139,0.5393000000000001,1.0
153743.30+450614.2_642071_0.01,642071,150.15414147253406,2.2748161224517136,234.43044999999998,45.10395,153743.30+450614.2,1332,52781,54,1332-52781-54,1.215999960899353,1.2136000000000002,0.01
163252.42+263749.1_643525_0.0003,643525,149.640912546369,2.2762386815119067,248.21843999999996,26.630309999999998,163252.42+263749.1,1408,52822,33,1408-52822-33,0.5745999813079834,0.5703,0.0003
155236.11+255119.9_642071_0.3,642071,150.15414147253406,2.2748161224517136,238.15046999999996,25.855549999999997,155236.11+255119.9,1654,53498,87,1654-53498-87,1.215999960899353,1.2089,0.3
150058.13+362332.1_643627_0.1,643627,150.11192972438346,2.2775662413720563,225.24221999999997,36.39225999999999,150058.13+362332.1,1352,52819,267,1352-52819-267,2.49180006980896,2.4832,0.1
135943.14-003424.5_642873_0.0001,642873,150.25418963904067,2.271737961192609,209.92975999999996,-0.5734799999999999,135943.14-003424.5,301,51942,142,301-51942-142,0.16529999673366547,0.16310000000000002,0.0001
080241.97+143147.9_646610_0.0003,646610,149.95832135308382,2.2815812224910093,120.67487999999999,14.529989999999998,080241.97+143147.9,2266,53679,108,2266-53679-108,0.47429999709129333,0.47020000000000006,0.0003
084353.16+194317.9_646593_0.003,646593,150.24919306019802,2.281548359255925,130.97152999999997,19.721649999999997,084353.16+194317.9,2277,53705,591,2277-53705-591,1.7913000583648682,1.7876000000000003,0.003
165231.29+353615.8_652774_0.01,652774,149.73959176736554,2.2903772143801877,253.13039999999998,35.6044,165231.29+353615.8,820,52438,300,820-52438-300,0.9259999990463257,0.9276000000000001,0.01
090835.85+415046.2_642979_0.003,642979,150.24339887685036,2.273316712942188,137.14939999999999,41.84618,090835.85+415046.2,1200,52668,415,1200-52668-415,0.7396000027656555,0.7337000000000001,0.003
164145.28+273622.8_652774_1,652774,149.73959176736554,2.2903772143801877,250.43866999999997,27.606349999999996,164145.28+273622.8,2949,54557,525,2949-54557-525,0.9259999990463257,0.9203000000000001,1.0
150209.17+332239.2_652774_0.001,652774,149.73959176736554,2.2903772143801877,225.53821999999997,33.37757,150209.17+332239.2,1648,53171,404,1648-53171-404,0.9259999990463257,0.9199000000000002,0.001
083422.11+074113.2_642979_0.03,642979,150.24339887685036,2.273316712942188,128.59215999999998,7.687009999999999,083422.11+074113.2,1297,52963,414,1297-52963-414,0.7396000027656555,0.7371000000000001,0.03
031719.03-081702.9_648821_0.3,648821,149.77826929604478,2.284048845335125,49.329319999999996,-8.284139999999999,031719.03-081702.9,459,51924,8,459-51924-8,0.3260999917984009,0.3244,0.3
084014.68+441909.9_643627_0.1,643627,150.11192972438346,2.2775662413720563,130.06116999999998,44.31943999999999,084014.68+441909.9,762,52232,589,762-52232-589,2.49180006980896,2.4923,0.1
154427.26+274324.1_642873_0.03,642873,150.25418963904067,2.271737961192609,236.11358999999996,27.723379999999995,154427.26+274324.1,1653,53534,146,1653-53534-146,0.16529999673366547,0.16340000000000002,0.03
163158.96+113536.9_652284_0.3,652284,150.12862438666295,2.2907370991765323,247.99570999999997,11.593599999999999,163158.96+113536.9,2533,54585,228,2533-54585-228,1.4049999713897705,1.4069000000000003,0.3
161910.54+351600.4_652370_0.003,652370,150.16537948452046,2.2894080794980662,244.79394999999997,35.26678999999999,161910.54+351600.4,1057,52522,500,1057-52522-500,0.7279000282287598,0.7297000000000001,0.003
165612.32+194952.1_643627_0.001,643627,150.11192972438346,2.2775662413720563,254.05135999999996,19.831139999999998,165612.32+194952.1,1567,53172,368,1567-53172-368,2.49180006980896,2.5001,0.001
152806.63+132345.8_648095_0.3,648095,150.1353652832364,2.2829975352269614,232.02762999999996,13.396069999999998,152806.63+132345.8,2768,54265,310,2768-54265-310,0.6676999926567078,0.6755000000000001,0.3
074222.33+494147.2_652774_0.01,652774,149.73959176736554,2.2903772143801877,115.59307999999999,49.696459999999995,074222.33+494147.2,1868,53318,336,1868-53318-336,0.9259999990463257,0.9274000000000001,0.01
154027.58+450238.1_645886_0.003,645886,150.6260862952974,2.2802164401081635,235.11492999999996,45.043929999999996,154027.58+450238.1,1333,52782,386,1333-52782-386,1.065000057220459,1.0617,0.003
165419.99+424316.9_646593_0.001,646593,150.24919306019802,2.281548359255925,253.58332999999996,42.72136999999999,165419.99+424316.9,631,52079,610,631-52079-610,1.7913000583648682,1.7907000000000002,0.001
155130.88+371506.8_647749_0.03,647749,150.5107695660073,2.283154376893159,237.87868999999998,37.251889999999996,155130.88+371506.8,1681,53172,267,1681-53172-267,1.8666000366210938,1.8605000000000003,0.03
080332.79+225119.6_652007_0.001,652007,150.68226740365904,2.287749660374796,120.88664999999999,22.855459999999997,080332.79+225119.6,1264,52707,603,1264-52707-603,0.4997999966144562,0.49920000000000003,0.001
160524.82+433655.9_648095_0.003,648095,150.1353652832364,2.2829975352269614,241.35343999999998,43.61554999999999,160524.82+433655.9,1170,52756,409,1170-52756-409,0.6676999926567078,0.6701,0.003
090142.27+583927.3_646593_1,646593,150.24919306019802,2.281548359255925,135.42615999999998,58.65758999999999,090142.27+583927.3,484,51907,356,484-51907-356,1.7913000583648682,1.7920000000000003,1.0
162516.53+302513.4_652007_1,652007,150.68226740365904,2.287749660374796,246.31888999999998,30.420389999999998,162516.53+302513.4,1421,53149,418,1421-53149-418,0.4997999966144562,0.5064000000000001,1.0
073646.40+393829.5_647997_0.3,647997,149.56894925290496,2.2825613369988993,114.19333999999999,39.641549999999995,073646.40+393829.5,432,51884,276,432-51884-276,0.7355999946594238,0.7434000000000001,0.3
155733.51+103839.3_643283_0.01,643283,150.52893174899796,2.276390012393617,239.38962999999998,10.64426,155733.51+103839.3,2520,54584,4,2520-54584-4,1.8654999732971191,1.872,0.01
163547.87+112900.7_652284_0.3,652284,150.12862438666295,2.2907370991765323,248.94947999999997,11.483539999999998,163547.87+112900.7,2533,54585,153,2533-54585-153,1.4049999713897705,1.4091000000000002,0.3
093734.94+531259.9_647235_0.3,647235,149.66763329882548,2.28239966965208,144.39562999999998,53.21665999999999,093734.94+531259.9,768,52281,485,768-52281-485,0.24719999730587006,0.24320000000000003,0.3
163239.65+362419.8_652110_0.01,652110,150.2153522032615,2.290429777960124,248.16521999999998,36.405519999999996,163239.65+362419.8,1338,52765,585,1338-52765-585,0.1956000030040741,0.20360000000000003,0.01
152620.56+165036.9_645886_0.0003,645886,150.6260862952974,2.2802164401081635,231.58570999999998,16.84359,152620.56+165036.9,2781,54266,538,2781-54266-538,1.065000057220459,1.0615,0.0003
090814.47+550700.3_652905_1,652905,150.38259829741034,2.2912863888260318,137.06029999999998,55.11677999999999,090814.47+550700.3,450,51908,157,450-51908-157,1.930899977684021,1.9322000000000001,1.0
090358.96+423342.8_647918_0.001,647918,150.58668409721517,2.283212386763379,135.99569999999997,42.561899999999994,090358.96+423342.8,831,52294,167,831-52294-167,0.8330000042915344,0.8325000000000001,0.001
164928.87+304652.4_648150_1,648150,149.847693864347,2.284716484988214,252.37031999999996,30.781239999999997,164928.87+304652.4,1342,52793,561,1342-52793-561,1.1247999668121338,1.1209000000000002,1.0
152738.42+075847.3_647918_0.001,647918,150.58668409721517,2.283212386763379,231.91009999999997,7.979829999999999,152738.42+075847.3,1723,53905,288,1723-53905-288,0.8330000042915344,0.8338000000000001,0.001
170438.96+585748.8_652774_0.0003,652774,149.73959176736554,2.2903772143801877,256.16234999999995,58.963559999999994,170438.96+585748.8,353,51703,262,353-51703-262,0.9259999990463257,0.9173000000000001,0.0003
141934.63+050327.1_643627_0.0001,643627,150.11192972438346,2.2775662413720563,214.89432999999997,5.057529999999999,141934.63+050327.1,583,52055,621,583-52055-621,2.49180006980896,2.4849,0.0001
142605.41+011410.0_645025_0.0001,645025,150.36105349119921,2.2779671784152744,216.52254999999997,1.2361399999999998,142605.41+011410.0,534,51997,11,534-51997-11,0.8356000185012817,0.8405000000000001,0.0001
031246.79-082133.4_642071_0.001,642071,150.15414147253406,2.2748161224517136,48.19499999999999,-8.3593,031246.79-082133.4,459,51924,129,459-51924-129,1.215999960899353,1.2095000000000002,0.001
085028.33+624554.6_648867_0.0003,648867,149.700342218575,2.2849323412323437,132.61807,62.765179999999994,085028.33+624554.6,1875,54453,613,1875-54453-613,1.1430000066757202,1.1519000000000001,0.0003
081454.03+510841.7_646593_0.0001,646593,150.24919306019802,2.281548359255925,123.72515999999999,51.14491999999999,081454.03+510841.7,1780,53090,639,1780-53090-639,1.7913000583648682,1.7951000000000001,0.0001
160837.13+285348.0_652774_0.0003,652774,149.73959176736554,2.2903772143801877,242.15473999999998,28.896679999999996,160837.13+285348.0,1577,53495,371,1577-53495-371,0.9259999990463257,0.9276000000000001,0.0003
154427.26+274324.1_642873_0.1,642873,150.25418963904067,2.271737961192609,236.11358999999996,27.723379999999995,154427.26+274324.1,1653,53534,146,1653-53534-146,0.16529999673366547,0.16340000000000002,0.1
021249.47+003448.6_642071_1,642071,150.15414147253406,2.2748161224517136,33.20616999999999,0.5801899999999999,021249.47+003448.6,1073,52649,432,1073-52649-432,1.215999960899353,1.2133,1.0
150440.99+113140.8_652284_1,652284,150.12862438666295,2.2907370991765323,226.17081999999996,11.528009999999998,150440.99+113140.8,1718,53850,331,1718-53850-331,1.4049999713897705,1.4076000000000002,1.0
083739.46+223211.5_646842_1,646842,149.73870583135522,2.2811818467079066,129.41440999999998,22.53655,083739.46+223211.5,2084,53360,391,2084-53360-391,0.5514000058174133,0.5504000000000001,1.0
083639.86+111920.9_648821_0.3,648821,149.77826929604478,2.284048845335125,129.16609,11.322479999999999,083639.86+111920.9,2426,53795,184,2426-53795-184,0.3260999917984009,0.33530000000000004,0.3
163122.19+140503.0_648821_0.1,648821,149.77826929604478,2.284048845335125,247.84247999999997,14.084169999999999,163122.19+140503.0,2204,53877,337,2204-53877-337,0.3260999917984009,0.32060000000000005,0.1
150937.32+224828.1_651455_0.3,651455,149.53469555194405,2.2883927167704687,227.40551999999997,22.807819999999996,150937.32+224828.1,2155,53820,260,2155-53820-260,0.5343999862670898,0.5355000000000001,0.3
025237.92-005406.4_645025_0.0003,645025,150.36105349119921,2.2779671784152744,43.15801999999999,-0.9017999999999999,025237.92-005406.4,708,52175,208,708-52175-208,0.8356000185012817,0.8448000000000001,0.0003
164805.75+245455.6_647235_0.0003,647235,149.66763329882548,2.28239966965208,252.02396999999996,24.915469999999996,164805.75+245455.6,1423,53167,12,1423-53167-12,0.24719999730587006,0.24670000000000003,0.0003
152806.08+161618.7_776844_0.1,776844,150.64820478595522,2.4768460182042196,232.02532999999997,16.27188,152806.08+161618.7,2781,54266,598,2781-54266-598,0.36160001158714294,0.36900000000000005,0.1
153008.97-015813.2_779188_0.001,779188,150.1552463690247,2.481576587934484,232.53739999999996,-1.9703399999999998,153008.97-015813.2,925,52411,270,925-52411-270,0.7452999949455261,0.7381000000000001,0.001
074456.70+260927.0_778198_0.0001,778198,149.95168591610374,2.479694240493436,116.23626999999999,26.157519999999998,074456.70+260927.0,858,52316,293,858-52316-293,0.7343000173568726,0.7348000000000001,0.0001
084247.63+222316.2_776625_0.0001,776625,150.0379593551885,2.478607238870633,130.69845999999998,22.387859999999996,084247.63+222316.2,2084,53360,514,2084-53360-514,1.9711999893188477,1.9751000000000003,0.0001
084837.07+151202.9_780302_0.01,780302,149.7632499380436,2.484035690660996,132.15445999999997,15.200819999999998,084837.07+151202.9,2429,53799,565,2429-53799-565,2.4316999912261963,2.4240000000000004,0.01
151027.06+281215.8_779697_0.003,779697,149.5478608589475,2.4820494489866265,227.61277999999996,28.204399999999996,151027.06+281215.8,2154,54539,447,2154-54539-447,0.48179998993873596,0.48580000000000007,0.003
093309.31+461535.4_777329_0.0003,777329,149.72908184604873,2.4782815329189853,143.28882,46.259829999999994,093309.31+461535.4,834,52316,211,834-52316-211,0.7829999923706055,0.7782000000000001,0.0003
